family	completeness_class	bin_start_aa	n_exact_rt	unit	denominator
RVT-DGRs	all_partial	570	7	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	all_partial	580	6	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	all_partial	590	2	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	all_partial	600	3	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	all_partial	610	5	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	all_partial	620	5	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	all_partial	630	3	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	all_partial	640	4	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	all_partial	650	2	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	all_partial	660	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	all_partial	670	2	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	all_partial	680	2	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	all_partial	690	2	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	all_partial	700	3	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	all_partial	710	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	all_partial	720	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	all_partial	730	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	all_partial	740	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	all_partial	750	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	all_partial	760	2	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	all_partial	780	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	all_partial	800	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	all_partial	830	2	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	all_partial	840	2	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	all_partial	870	3	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	all_partial	880	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	all_partial	900	2	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	all_partial	920	3	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	all_partial	930	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	all_partial	940	2	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	all_partial	960	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	all_partial	970	2	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	all_partial	1020	2	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	all_partial	1060	5	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	all_partial	1070	2	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	all_partial	1080	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	all_partial	1100	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	all_partial	1110	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	all_partial	1160	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	all_partial	1170	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	all_partial	1200	12	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	30	2	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	40	7	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	50	14	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	60	25	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	70	42	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	80	32	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	90	39	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	100	43	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	110	45	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	120	58	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	130	48	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	140	61	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	150	65	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	160	86	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	170	69	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	180	78	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	190	81	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	200	70	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	210	75	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	220	87	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	230	74	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	240	94	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	250	94	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	260	93	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	270	76	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	280	93	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	290	91	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	300	109	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	310	109	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	320	92	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	330	108	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	340	99	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	350	94	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	360	99	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	370	88	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	380	97	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	390	69	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	400	77	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	410	87	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	420	85	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	430	72	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	440	87	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	450	84	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	460	70	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	470	70	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	480	72	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	490	71	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	500	58	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	510	51	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	520	40	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	530	36	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	540	44	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	550	49	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	560	50	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	570	46	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	580	41	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-DGRs	mixed_or_codon_evidence	590	43	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
